/home/mmuhleth/discrete_diffusion_graph/utils/graphs.py:128: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  loss_matrix = loss_matrix * (1-2*torch.tensor(sigma_list).unsqueeze(-1).unsqueeze(-2).expand(grad_log_q_noise_list.size(0),grad_log_q_noise_list.size(1),grad_log_q_noise_list.size(2)).to(device)+1.0/len(sigma_list))
/home/mmuhleth/miniconda3/envs/py38/lib/python3.11/site-packages/torch/optim/lr_scheduler.py:156: UserWarning: The epoch parameter in `scheduler.step()` was not necessary and is being deprecated where possible. Please use `scheduler.step()` to step the scheduler. During the deprecation, if epoch is different from None, the closed form is used instead of the new chainable form, where available. Please open an issue if you are unable to replicate your use case: https://github.com/pytorch/pytorch/issues/new/choose.
  warnings.warn(EPOCH_DEPRECATION_WARNING, UserWarning)
Epoch 115/1000, Loss: 0.035158285706103604
Epoch 116/1000, Loss: 0.03537968230209773
Epoch 117/1000, Loss: 0.03539436980138851
Epoch 118/1000, Loss: 0.034994147882997234
Epoch 119/1000, Loss: 0.035416824153707
Epoch 120/1000, Loss: 0.034641786726026594
Epoch 121/1000, Loss: 0.03541686895150173
Epoch 122/1000, Loss: 0.03512313084889062
Epoch 123/1000, Loss: 0.03536886122973659
Epoch 124/1000, Loss: 0.03485888082392608
Epoch 125/1000, Loss: 0.03484171940178811
Epoch 126/1000, Loss: 0.03501062208338629
Epoch 127/1000, Loss: 0.035017569018881534
Epoch 128/1000, Loss: 0.035175177492672884
Epoch 129/1000, Loss: 0.035052303719935535
Epoch 130/1000, Loss: 0.03470425055468384
Epoch 131/1000, Loss: 0.03492420732597761
Epoch 132/1000, Loss: 0.03504444948763032
Epoch 133/1000, Loss: 0.03494674521439438
Epoch 134/1000, Loss: 0.03524334589608862
Epoch 135/1000, Loss: 0.03524949444057066
Epoch 136/1000, Loss: 0.03516194733637798
Epoch 137/1000, Loss: 0.0352653652618203
Epoch 138/1000, Loss: 0.034859123769440226
Epoch 139/1000, Loss: 0.03517980145031138
