/home/mmuhleth/discrete_diffusion_graph/utils/graphs.py:128: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  loss_matrix = loss_matrix * (1-2*torch.tensor(sigma_list).unsqueeze(-1).unsqueeze(-2).expand(grad_log_q_noise_list.size(0),grad_log_q_noise_list.size(1),grad_log_q_noise_list.size(2)).to(device)+1.0/len(sigma_list))
/home/mmuhleth/miniconda3/envs/py38/lib/python3.11/site-packages/torch/optim/lr_scheduler.py:156: UserWarning: The epoch parameter in `scheduler.step()` was not necessary and is being deprecated where possible. Please use `scheduler.step()` to step the scheduler. During the deprecation, if epoch is different from None, the closed form is used instead of the new chainable form, where available. Please open an issue if you are unable to replicate your use case: https://github.com/pytorch/pytorch/issues/new/choose.
  warnings.warn(EPOCH_DEPRECATION_WARNING, UserWarning)
Epoch 117/1000, Loss: 3.7070394158363342
Epoch 118/1000, Loss: 3.47462509945035
Epoch 119/1000, Loss: 3.5959750823676586
Epoch 120/1000, Loss: 3.3564935959875584
Epoch 121/1000, Loss: 3.6776952743530273
Epoch 122/1000, Loss: 3.579550141468644
Epoch 123/1000, Loss: 3.7622383534908295
Epoch 124/1000, Loss: 3.591086134314537
Epoch 125/1000, Loss: 3.4635099545121193
Epoch 126/1000, Loss: 3.677901880815625
Epoch 127/1000, Loss: 3.3504558987915516
Epoch 128/1000, Loss: 3.6454804204404354
Epoch 129/1000, Loss: 3.5949160549789667
Epoch 130/1000, Loss: 3.6844263561069965
Epoch 131/1000, Loss: 3.519403660669923
Epoch 132/1000, Loss: 3.5215589441359043
Epoch 133/1000, Loss: 3.567273784428835
Epoch 134/1000, Loss: 3.5061018764972687
Epoch 135/1000, Loss: 3.594649415463209
Epoch 136/1000, Loss: 3.635167635977268
Epoch 137/1000, Loss: 3.640205428004265
Epoch 138/1000, Loss: 3.552424003370106
Epoch 139/1000, Loss: 3.660361312329769
Epoch 140/1000, Loss: 3.569741979241371
Epoch 141/1000, Loss: 3.662614737637341
Epoch 142/1000, Loss: 3.5038277246057987
Epoch 143/1000, Loss: 3.6638372242450714
Epoch 144/1000, Loss: 3.443761758506298
Epoch 145/1000, Loss: 3.631058704108
Epoch 146/1000, Loss: 3.645159725099802
Epoch 147/1000, Loss: 3.5997853465378284
Epoch 148/1000, Loss: 3.636946514248848
Epoch 149/1000, Loss: 3.690645892173052
Epoch 150/1000, Loss: 3.5645391419529915
Epoch 151/1000, Loss: 3.3973513673990965
Epoch 152/1000, Loss: 3.651138909161091
Epoch 153/1000, Loss: 3.4827393144369125
Epoch 154/1000, Loss: 3.728007700294256
Epoch 155/1000, Loss: 3.631327912211418
Epoch 156/1000, Loss: 3.778434507548809
Epoch 157/1000, Loss: 3.581672079861164
Epoch 158/1000, Loss: 3.655171472579241
Epoch 159/1000, Loss: 3.5319395307451487
Epoch 160/1000, Loss: 3.5583275072276592
Epoch 161/1000, Loss: 3.557464275509119
Epoch 162/1000, Loss: 3.443137848749757
Epoch 163/1000, Loss: 3.5439759250730276
Epoch 164/1000, Loss: 3.6566993687301874
Epoch 165/1000, Loss: 3.650275394320488
Epoch 166/1000, Loss: 3.524661920964718
Epoch 167/1000, Loss: 3.6800705790519714
Epoch 168/1000, Loss: 3.6113284192979336
Epoch 169/1000, Loss: 3.5946667790412903
Epoch 170/1000, Loss: 3.561647018417716
Epoch 171/1000, Loss: 3.46550758369267
Epoch 172/1000, Loss: 3.5963386986404657
Epoch 173/1000, Loss: 3.710734473541379
Epoch 174/1000, Loss: 3.5464921072125435
Epoch 175/1000, Loss: 3.294805453158915
Epoch 176/1000, Loss: 3.6067042648792267
Epoch 177/1000, Loss: 3.6630263216793537
Epoch 178/1000, Loss: 3.5987222269177437
Epoch 179/1000, Loss: 3.6943094804883003
Epoch 180/1000, Loss: 3.5439059883356094
Epoch 181/1000, Loss: 3.5829842425882816
Epoch 182/1000, Loss: 3.554960800334811
Epoch 183/1000, Loss: 3.6180294156074524
Epoch 184/1000, Loss: 3.7616678290069103
Epoch 185/1000, Loss: 3.4059534333646297
Epoch 186/1000, Loss: 3.6080843918025494
Epoch 187/1000, Loss: 3.371789500117302
Epoch 188/1000, Loss: 3.674952134490013
Epoch 189/1000, Loss: 3.4662644881755114
Epoch 190/1000, Loss: 3.476838745176792
Epoch 191/1000, Loss: 3.5445701144635677
Epoch 192/1000, Loss: 3.496309705078602
Epoch 193/1000, Loss: 3.5942294653505087
Epoch 194/1000, Loss: 3.5625956654548645
Epoch 195/1000, Loss: 3.5898926481604576
Epoch 196/1000, Loss: 3.51905994489789
Epoch 197/1000, Loss: 3.6919254790991545
Epoch 198/1000, Loss: 3.618237368762493
Epoch 199/1000, Loss: 3.7336504459381104
Epoch 200/1000, Loss: 3.621398840099573
Epoch 201/1000, Loss: 3.692012647166848
Epoch 202/1000, Loss: 3.6268281638622284
Epoch 203/1000, Loss: 3.5444512739777565
Epoch 204/1000, Loss: 3.4278952293097973
Epoch 205/1000, Loss: 3.529488183557987
Epoch 206/1000, Loss: 3.546548319980502
Epoch 207/1000, Loss: 3.849050915800035
Epoch 208/1000, Loss: 3.4436190109699965
Epoch 209/1000, Loss: 3.691035220399499
Epoch 210/1000, Loss: 3.7261610105633736
Epoch 211/1000, Loss: 3.4431102480739355
Epoch 212/1000, Loss: 3.3864960819482803
Epoch 213/1000, Loss: 3.5891110450029373
Epoch 214/1000, Loss: 3.5512940604239702
Epoch 215/1000, Loss: 3.5799102894961834
Epoch 216/1000, Loss: 3.6181027833372355
Epoch 217/1000, Loss: 3.6045623421669006
Epoch 218/1000, Loss: 3.3326789140701294
Epoch 219/1000, Loss: 3.739967357367277
Epoch 220/1000, Loss: 3.5129162594676018
Epoch 221/1000, Loss: 3.728381410241127
Epoch 222/1000, Loss: 3.5122917648404837
Epoch 223/1000, Loss: 3.5815269332379103
Epoch 224/1000, Loss: 3.4635166227817535
Epoch 225/1000, Loss: 3.7283948250114918
Epoch 226/1000, Loss: 3.5717618837952614
Epoch 227/1000, Loss: 3.6875846814364195
Epoch 228/1000, Loss: 3.5701854899525642
Epoch 229/1000, Loss: 3.6449995525181293
Epoch 230/1000, Loss: 3.5825756657868624
Epoch 231/1000, Loss: 3.6040714271366596
Epoch 232/1000, Loss: 3.71361580491066
Epoch 233/1000, Loss: 3.520039239898324
Epoch 234/1000, Loss: 3.423371560871601
Epoch 235/1000, Loss: 3.4708674531430006
Epoch 236/1000, Loss: 3.6000840067863464
Epoch 237/1000, Loss: 3.742537271231413
Epoch 238/1000, Loss: 3.360608208924532
Epoch 239/1000, Loss: 3.505883976817131
Epoch 240/1000, Loss: 3.636953067034483
Epoch 241/1000, Loss: 3.9450254887342453
Epoch 242/1000, Loss: 3.5092154778540134
Epoch 243/1000, Loss: 3.5067472234368324
Epoch 244/1000, Loss: 3.8129970468580723
Epoch 245/1000, Loss: 3.644030532799661
Epoch 246/1000, Loss: 3.6071161180734634
Epoch 247/1000, Loss: 3.5599753335118294
Epoch 248/1000, Loss: 3.4787972774356604
Epoch 249/1000, Loss: 3.456550072878599
Epoch 250/1000, Loss: 3.5632311776280403
Epoch 251/1000, Loss: 3.6873216312378645
Epoch 252/1000, Loss: 3.7192743979394436
Epoch 253/1000, Loss: 3.541590502485633
Epoch 254/1000, Loss: 3.769437961280346
Epoch 255/1000, Loss: 3.5586038194596767
Epoch 256/1000, Loss: 3.516917921602726
Epoch 257/1000, Loss: 3.506555885076523
Epoch 258/1000, Loss: 3.504610927775502
Epoch 259/1000, Loss: 3.510123579762876
Epoch 260/1000, Loss: 3.67928833886981
Epoch 261/1000, Loss: 3.571773514151573
Epoch 262/1000, Loss: 3.567947708070278
Epoch 263/1000, Loss: 3.572735443711281
Epoch 264/1000, Loss: 3.5376335978507996
Epoch 265/1000, Loss: 3.4656990468502045
Epoch 266/1000, Loss: 3.6665347907692194
Epoch 267/1000, Loss: 3.5918901544064283
Epoch 268/1000, Loss: 3.6102260276675224
Epoch 269/1000, Loss: 3.4882532097399235
Epoch 270/1000, Loss: 3.6416710801422596
Epoch 271/1000, Loss: 3.660340655595064
Epoch 272/1000, Loss: 3.678895929828286
Epoch 273/1000, Loss: 3.640869788825512
Epoch 274/1000, Loss: 3.5358006451278925
Epoch 275/1000, Loss: 3.646735344082117
Epoch 276/1000, Loss: 3.5260676704347134
Epoch 277/1000, Loss: 3.644040847197175
Epoch 278/1000, Loss: 3.6751711778342724
Epoch 279/1000, Loss: 3.479899423196912
Epoch 280/1000, Loss: 3.654172385111451
Epoch 281/1000, Loss: 3.6833746768534184
Epoch 282/1000, Loss: 3.3582551442086697
Epoch 283/1000, Loss: 3.6755260564386845
Epoch 284/1000, Loss: 3.559001484885812
Epoch 285/1000, Loss: 3.6148736886680126
Epoch 286/1000, Loss: 3.576005069538951
Epoch 287/1000, Loss: 3.553425481542945
Epoch 288/1000, Loss: 3.605246437713504
Epoch 289/1000, Loss: 3.5922824312001467
Epoch 290/1000, Loss: 3.575687576085329
Epoch 291/1000, Loss: 3.464696630835533
Epoch 292/1000, Loss: 3.6204106733202934
Epoch 293/1000, Loss: 3.503503553569317
Epoch 294/1000, Loss: 3.716368980705738
Epoch 295/1000, Loss: 3.598550446331501
Epoch 296/1000, Loss: 3.4826708622276783
Epoch 297/1000, Loss: 3.544058531522751
Epoch 298/1000, Loss: 3.3667378770187497
Epoch 299/1000, Loss: 3.484683083370328
Epoch 300/1000, Loss: 3.5356021374464035
