/home/mmuhleth/discrete_diffusion_graph/utils/graphs.py:128: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  loss_matrix = loss_matrix * (1-2*torch.tensor(sigma_list).unsqueeze(-1).unsqueeze(-2).expand(grad_log_q_noise_list.size(0),grad_log_q_noise_list.size(1),grad_log_q_noise_list.size(2)).to(device)+1.0/len(sigma_list))
/home/mmuhleth/miniconda3/envs/py38/lib/python3.11/site-packages/torch/optim/lr_scheduler.py:156: UserWarning: The epoch parameter in `scheduler.step()` was not necessary and is being deprecated where possible. Please use `scheduler.step()` to step the scheduler. During the deprecation, if epoch is different from None, the closed form is used instead of the new chainable form, where available. Please open an issue if you are unable to replicate your use case: https://github.com/pytorch/pytorch/issues/new/choose.
  warnings.warn(EPOCH_DEPRECATION_WARNING, UserWarning)
Epoch 120/1000, Loss: 7.435125134885311
Epoch 121/1000, Loss: 7.6756646707654
Epoch 122/1000, Loss: 7.36334665492177
Epoch 123/1000, Loss: 7.4412289801985025
Epoch 124/1000, Loss: 7.513144880533218
Epoch 125/1000, Loss: 7.4379402585327625
Epoch 126/1000, Loss: 7.628470949828625
Epoch 127/1000, Loss: 7.8476230055093765
Epoch 128/1000, Loss: 7.406489338725805
Epoch 129/1000, Loss: 7.644463993608952
Epoch 130/1000, Loss: 7.7504457868635654
Epoch 131/1000, Loss: 7.628435082733631
Epoch 132/1000, Loss: 7.394454423338175
Epoch 133/1000, Loss: 7.2912424355745316
Epoch 134/1000, Loss: 7.791395526379347
Epoch 135/1000, Loss: 7.459718901664019
Epoch 136/1000, Loss: 7.306776933372021
Epoch 137/1000, Loss: 7.169320449233055
Epoch 138/1000, Loss: 7.409992143511772
Epoch 139/1000, Loss: 7.434656459838152
Epoch 140/1000, Loss: 7.0409558564424515
Epoch 141/1000, Loss: 7.509862702339888
Epoch 142/1000, Loss: 7.312780540436506
Epoch 143/1000, Loss: 7.3947320729494095
Epoch 144/1000, Loss: 7.231508329510689
Epoch 145/1000, Loss: 7.266100734472275
Epoch 146/1000, Loss: 7.469303350895643
Epoch 147/1000, Loss: 7.369236014783382
Epoch 148/1000, Loss: 7.20989004522562
Epoch 149/1000, Loss: 7.2910168170928955
Epoch 150/1000, Loss: 7.378516402095556
Epoch 151/1000, Loss: 7.47816875576973
Epoch 152/1000, Loss: 7.322105213999748
Epoch 153/1000, Loss: 7.2500201761722565
Epoch 154/1000, Loss: 7.497369151562452
Epoch 155/1000, Loss: 7.075473245233297
Epoch 156/1000, Loss: 7.290890656411648
Epoch 157/1000, Loss: 7.265880033373833
Epoch 158/1000, Loss: 7.212557353079319
Epoch 159/1000, Loss: 7.20978930965066
Epoch 160/1000, Loss: 7.262527957558632
Epoch 161/1000, Loss: 7.441317290067673
Epoch 162/1000, Loss: 7.2409908920526505
Epoch 163/1000, Loss: 7.247247852385044
Epoch 164/1000, Loss: 6.9844701662659645
Epoch 165/1000, Loss: 7.569206595420837
Epoch 166/1000, Loss: 7.112879253923893
Epoch 167/1000, Loss: 7.362777318805456
Epoch 168/1000, Loss: 7.312864653766155
Epoch 169/1000, Loss: 7.128494139760733
Epoch 170/1000, Loss: 7.234511017799377
Epoch 171/1000, Loss: 7.375460982322693
Epoch 172/1000, Loss: 7.050207316875458
Epoch 173/1000, Loss: 7.609789051115513
Epoch 174/1000, Loss: 7.103495143353939
Epoch 175/1000, Loss: 7.088159579783678
Epoch 176/1000, Loss: 7.284557715058327
Epoch 177/1000, Loss: 7.231425140053034
Epoch 178/1000, Loss: 7.438009697943926
Epoch 179/1000, Loss: 7.37842133641243
Epoch 180/1000, Loss: 7.306585974991322
Epoch 181/1000, Loss: 7.191159877926111
Epoch 182/1000, Loss: 7.356564950197935
Epoch 183/1000, Loss: 7.028443414717913
Epoch 184/1000, Loss: 7.275164905935526
Epoch 185/1000, Loss: 7.125208206474781
Epoch 186/1000, Loss: 7.62528682500124
Epoch 187/1000, Loss: 6.972233522683382
Epoch 188/1000, Loss: 7.07505551725626
Epoch 189/1000, Loss: 7.134571090340614
Epoch 190/1000, Loss: 7.318982884287834
Epoch 191/1000, Loss: 7.053486526012421
Epoch 192/1000, Loss: 7.150338843464851
Epoch 193/1000, Loss: 7.225427731871605
Epoch 194/1000, Loss: 7.203356333076954
Epoch 195/1000, Loss: 7.2129110917449
Epoch 196/1000, Loss: 7.415947239845991
Epoch 197/1000, Loss: 6.940757472068071
Epoch 198/1000, Loss: 7.187748670578003
Epoch 199/1000, Loss: 7.271725829690695
Epoch 200/1000, Loss: 7.278401844203472
Epoch 201/1000, Loss: 7.515831038355827
Epoch 202/1000, Loss: 7.487775005400181
Epoch 203/1000, Loss: 7.206457935273647
Epoch 204/1000, Loss: 7.087791070342064
Epoch 205/1000, Loss: 7.45353302359581
Epoch 206/1000, Loss: 6.9566051214933395
Epoch 207/1000, Loss: 7.197377227246761
Epoch 208/1000, Loss: 7.294090185314417
Epoch 209/1000, Loss: 7.231617197394371
Epoch 210/1000, Loss: 7.416098311543465
Epoch 211/1000, Loss: 6.978501632809639
Epoch 212/1000, Loss: 7.181082986295223
Epoch 213/1000, Loss: 7.190877337008715
Epoch 214/1000, Loss: 7.309564478695393
Epoch 215/1000, Loss: 7.222090519964695
Epoch 216/1000, Loss: 7.322162676602602
Epoch 217/1000, Loss: 7.153696611523628
Epoch 218/1000, Loss: 7.237825769931078
Epoch 219/1000, Loss: 7.272121123969555
Epoch 220/1000, Loss: 7.359631262719631
Epoch 221/1000, Loss: 7.059609569609165
Epoch 222/1000, Loss: 7.031827799975872
Epoch 223/1000, Loss: 6.991060823202133
Epoch 224/1000, Loss: 7.372500229626894
Epoch 225/1000, Loss: 7.165841065347195
Epoch 226/1000, Loss: 7.05949566885829
Epoch 227/1000, Loss: 7.3502668887376785
Epoch 228/1000, Loss: 7.4440364092588425
Epoch 229/1000, Loss: 7.525126092135906
Epoch 230/1000, Loss: 7.053429380059242
Epoch 231/1000, Loss: 7.2938185930252075
Epoch 232/1000, Loss: 7.331243321299553
Epoch 233/1000, Loss: 7.106834776699543
Epoch 234/1000, Loss: 7.491265073418617
Epoch 235/1000, Loss: 6.965863808989525
Epoch 236/1000, Loss: 7.406505186110735
Epoch 237/1000, Loss: 7.303272753953934
Epoch 238/1000, Loss: 7.315968617796898
Epoch 239/1000, Loss: 7.0095131397247314
Epoch 240/1000, Loss: 7.359608553349972
Epoch 241/1000, Loss: 7.434557355940342
Epoch 242/1000, Loss: 7.343816511332989
Epoch 243/1000, Loss: 7.337837927043438
Epoch 244/1000, Loss: 7.17168016731739
Epoch 245/1000, Loss: 7.303638502955437
Epoch 246/1000, Loss: 7.412594769150019
Epoch 247/1000, Loss: 7.178485997021198
Epoch 248/1000, Loss: 7.106395311653614
Epoch 249/1000, Loss: 7.350257009267807
Epoch 250/1000, Loss: 7.203166961669922
Epoch 251/1000, Loss: 7.09703379124403
Epoch 252/1000, Loss: 7.415746293962002
Epoch 253/1000, Loss: 7.087815769016743
Epoch 254/1000, Loss: 7.797208987176418
Epoch 255/1000, Loss: 6.859741423279047
Epoch 256/1000, Loss: 7.097071586176753
Epoch 257/1000, Loss: 7.237739022821188
Epoch 258/1000, Loss: 7.575276076793671
Epoch 259/1000, Loss: 7.412897493690252
Epoch 260/1000, Loss: 7.446901366114616
Epoch 261/1000, Loss: 7.278567541390657
Epoch 262/1000, Loss: 7.2535540126264095
Epoch 263/1000, Loss: 7.234746389091015
Epoch 264/1000, Loss: 6.984592288732529
Epoch 265/1000, Loss: 7.218941494822502
Epoch 266/1000, Loss: 7.278516739606857
Epoch 267/1000, Loss: 6.968881990760565
Epoch 268/1000, Loss: 7.9033424481749535
Epoch 269/1000, Loss: 7.247277710586786
Epoch 270/1000, Loss: 7.165758159011602
Epoch 271/1000, Loss: 7.571998223662376
Epoch 272/1000, Loss: 7.328651703894138
Epoch 273/1000, Loss: 7.125104159116745
Epoch 274/1000, Loss: 7.16597880795598
Epoch 275/1000, Loss: 7.0564675107598305
Epoch 276/1000, Loss: 7.500304400920868
Epoch 277/1000, Loss: 7.559677496552467
Epoch 278/1000, Loss: 7.128322433680296
Epoch 279/1000, Loss: 7.4283085241913795
Epoch 280/1000, Loss: 7.209544729441404
Epoch 281/1000, Loss: 7.059873387217522
Epoch 282/1000, Loss: 7.540563531219959
Epoch 283/1000, Loss: 7.32498224824667
Epoch 284/1000, Loss: 7.275332294404507
Epoch 285/1000, Loss: 7.1033748388290405
Epoch 286/1000, Loss: 7.222484931349754
Epoch 287/1000, Loss: 7.4690967202186584
Epoch 288/1000, Loss: 7.218597613275051
Epoch 289/1000, Loss: 7.459385056048632
Epoch 290/1000, Loss: 6.972222197800875
Epoch 291/1000, Loss: 7.109499838203192
Epoch 292/1000, Loss: 7.284784618765116
Epoch 293/1000, Loss: 7.487916484475136
Epoch 294/1000, Loss: 7.128520891070366
Epoch 295/1000, Loss: 7.059621553868055
Epoch 296/1000, Loss: 7.2470958307385445
Epoch 297/1000, Loss: 7.362870499491692
Epoch 298/1000, Loss: 7.281711660325527
Epoch 299/1000, Loss: 7.2190171256661415
Epoch 300/1000, Loss: 7.393879666924477
Epoch 301/1000, Loss: 7.216150961816311
Epoch 302/1000, Loss: 7.3408486396074295
Epoch 303/1000, Loss: 7.328376039862633
Epoch 304/1000, Loss: 7.153219327330589
Epoch 305/1000, Loss: 6.953392267227173
Epoch 306/1000, Loss: 7.325297124683857
Epoch 307/1000, Loss: 7.1377459689974785
Epoch 308/1000, Loss: 7.034862786531448
Epoch 309/1000, Loss: 7.231583286076784
Epoch 310/1000, Loss: 7.006765242666006
Epoch 311/1000, Loss: 7.278410896658897
Epoch 312/1000, Loss: 7.35355431586504
Epoch 313/1000, Loss: 7.162813253700733
Epoch 314/1000, Loss: 7.519145607948303
Epoch 315/1000, Loss: 7.3536863923072815
Epoch 316/1000, Loss: 7.2784056924283504
Epoch 317/1000, Loss: 7.162584189325571
Epoch 318/1000, Loss: 6.897107340395451
Epoch 319/1000, Loss: 7.02525844424963
Epoch 320/1000, Loss: 7.165811121463776
Epoch 321/1000, Loss: 7.109625410288572
Epoch 322/1000, Loss: 7.5033102333545685
Epoch 323/1000, Loss: 7.478290893137455
Epoch 324/1000, Loss: 7.512911170721054
Epoch 325/1000, Loss: 7.037786740809679
Epoch 326/1000, Loss: 7.215659350156784
Epoch 327/1000, Loss: 7.243898514658213
Epoch 328/1000, Loss: 7.428372301161289
Epoch 329/1000, Loss: 6.925252068787813
Epoch 330/1000, Loss: 7.1751963570714
Epoch 331/1000, Loss: 7.343850404024124
Epoch 332/1000, Loss: 7.275326356291771
Epoch 333/1000, Loss: 7.600216880440712
Epoch 334/1000, Loss: 7.244183532893658
Epoch 335/1000, Loss: 7.378383457660675
Epoch 336/1000, Loss: 7.125368691980839
Epoch 337/1000, Loss: 7.1783950217068195
Epoch 338/1000, Loss: 6.890760131180286
Epoch 339/1000, Loss: 7.241175036877394
Epoch 340/1000, Loss: 7.394270688295364
Epoch 341/1000, Loss: 6.9503160417079926
Epoch 342/1000, Loss: 7.262849636375904
Epoch 343/1000, Loss: 7.193974532186985
Epoch 344/1000, Loss: 7.219275752082467
Epoch 345/1000, Loss: 7.034785911440849
Epoch 346/1000, Loss: 7.265893753618002
Epoch 347/1000, Loss: 7.225551914423704
Epoch 348/1000, Loss: 7.384593807160854
Epoch 349/1000, Loss: 7.39717360585928
Epoch 350/1000, Loss: 7.365788195282221
Epoch 351/1000, Loss: 7.037798136472702
Epoch 352/1000, Loss: 7.1381006091833115
Epoch 353/1000, Loss: 7.569518864154816
Epoch 354/1000, Loss: 7.309393785893917
Epoch 355/1000, Loss: 7.069005772471428
Epoch 356/1000, Loss: 7.562314670532942
Epoch 357/1000, Loss: 7.131392449140549
Epoch 358/1000, Loss: 7.275121515616775
Epoch 359/1000, Loss: 7.022070787847042
Epoch 360/1000, Loss: 7.1095310151577
Epoch 361/1000, Loss: 7.159635219722986
Epoch 362/1000, Loss: 7.071929223835468
Epoch 363/1000, Loss: 7.284522891044617
Epoch 364/1000, Loss: 7.2033489644527435
Epoch 365/1000, Loss: 7.090933956205845
Epoch 366/1000, Loss: 7.2692577838897705
Epoch 367/1000, Loss: 7.249997287988663
Epoch 368/1000, Loss: 7.237666472792625
Epoch 369/1000, Loss: 7.290876388549805
Epoch 370/1000, Loss: 7.322080500423908
Epoch 371/1000, Loss: 6.928458757698536
Epoch 372/1000, Loss: 7.3002480417490005
Epoch 373/1000, Loss: 7.134605295956135
Epoch 374/1000, Loss: 7.1190600246191025
Epoch 375/1000, Loss: 7.190901406109333
Epoch 376/1000, Loss: 7.253448896110058
Epoch 377/1000, Loss: 7.456245485693216
Epoch 378/1000, Loss: 7.26924940943718
Epoch 379/1000, Loss: 6.944060940295458
Epoch 380/1000, Loss: 7.303354676812887
Epoch 381/1000, Loss: 7.215826578438282
Epoch 382/1000, Loss: 7.081664968281984
Epoch 383/1000, Loss: 7.137895874679089
Epoch 384/1000, Loss: 7.190870888531208
Epoch 385/1000, Loss: 7.653057362884283
Epoch 386/1000, Loss: 7.072163078933954
Epoch 387/1000, Loss: 7.043921444565058
Epoch 388/1000, Loss: 7.36280632764101
Epoch 389/1000, Loss: 7.316165499389172
Epoch 390/1000, Loss: 7.066300645470619
Epoch 391/1000, Loss: 7.178391855210066
Epoch 392/1000, Loss: 7.287758179008961
Epoch 393/1000, Loss: 7.144431710243225
Epoch 394/1000, Loss: 7.1749299094080925
Epoch 395/1000, Loss: 7.312839332967997
Epoch 396/1000, Loss: 7.262731052935123
Epoch 397/1000, Loss: 7.453593082726002
Epoch 398/1000, Loss: 7.316009424626827
Epoch 399/1000, Loss: 7.353635799139738
Epoch 400/1000, Loss: 7.131684765219688
Epoch 401/1000, Loss: 7.075542438775301
Epoch 402/1000, Loss: 7.0001848340034485
Epoch 403/1000, Loss: 7.247065335512161
Epoch 404/1000, Loss: 7.219239845871925
Epoch 405/1000, Loss: 7.556638330221176
Epoch 406/1000, Loss: 6.987864434719086
Epoch 407/1000, Loss: 7.218905337154865
Epoch 408/1000, Loss: 7.328338049352169
Epoch 409/1000, Loss: 7.2125508561730385
Epoch 410/1000, Loss: 6.996947184205055
Epoch 411/1000, Loss: 7.371987760066986
Epoch 412/1000, Loss: 7.272159215062857
